2023-04-17 23-20-35 top info:
Tasks: 781 total,   1 running, 780 sleeping,   0 stopped,   0 zombie
  Mem:  7703324K total,  7114480K used,   588844K free,   5079040 buffers
 Swap:  4194304K total,         0 used,  4194304K free,  2623824K cached
800%cpu 130%user   0%nice 212%sys 458%idle   0%iow   0%irq   0%sirq   0%host
   PID USER         PR  NI VIRT  RES  SHR S[%CPU] %MEM     TIME+ ARGS
   620 system       20   0 2.0G 3.5M 3.4M S  0.0   0.0   0:00.03 android.hidl.allocator@1.0-service
   614 root         20   0 1.8G 134M 132M S  0.0   1.7   0:01.55 zygote
   613 root         20   0 5.3G 153M 150M S  0.0   2.0   0:05.89 zygote64
   612 root         20   0 2.3G 9.0M 7.6M S  0.0   0.1   0:20.33 netd
   611 statsd       20   0 2.1G 4.2M 3.8M S  0.0   0.0   0:06.38 statsd
   605 tombstoned   20   0 2.0G 2.2M 2.2M S  0.0   0.0   0:00.01 tombstoned
   604 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   603 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   602 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kverityd]
   601 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   600 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
   599 root          0 -20    0    0    0 S  0.0   0.0   0:00.00 [loop0]
   581 root         20   0    0    0    0 S  0.0   0.0   0:00.05 [f2fs_gc-253:10]
   580 root         20   0    0    0    0 S  0.0   0.0   0:00.22 [f2fs_discard-25]
   577 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   576 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
   564 system       20   0 2.1G 5.2M 5.1M S  0.0   0.0   0:00.07 vendor.vivo.hardware.biometrics.analysis@1.1-service
   562 system       20   0 2.0G 5.2M 4.9M S  0.0   0.0   0:00.18 android.hardware.keymaster@4.0-service.trustonic
   561 system       20   0 2.1G 4.4M 3.8M S  0.0   0.0   1:20.64 android.system.suspend@1.0-service
   560 root         RT   0 2.0G 3.8M 3.4M S  0.0   0.0   0:00.57 aee_aedv64
   559 root         RT   0  13M 1.2M 920K S  0.0   0.0   0:00.20 aee_aedv
   558 root         RT   0 2.0G 4.5M 4.1M S  0.0   0.0   0:00.17 aee_aed64
   557 root         RT   0  16M 2.7M 2.1M S  0.0   0.0   0:00.21 aee_aed
   556 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [f_mtp]
   552 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   551 root         20   0    0    0    0 S  0.0   0.0   0:00.05 [jbd2/sdc19-8]
   547 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   546 root         20   0    0    0    0 S  0.0   0.0   0:00.21 [jbd2/sdc9-8]
   544 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   543 root         20   0    0    0    0 S  0.0   0.0   0:00.07 [jbd2/sdc10-8]
   541 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   540 root         20   0    0    0    0 S  0.0   0.0   0:00.05 [jbd2/sdc21-8]
   538 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   537 root         20   0    0    0    0 S  0.0   0.0   0:00.05 [jbd2/sdc20-8]
   532 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   531 root         20   0    0    0    0 S  0.0   0.0   0:00.06 [jbd2/sdc55-8]
   522 root         20   0 2.0G 5.6M 5.2M S  0.0   0.0   0:00.03 vendor.vivo.hardware.bspservice@1.0-service
   520 root         20   0 2.1G 7.6M 6.6M S  0.0   0.1   0:00.80 vold --blkid_context=u:r:blkid:s0 --blkid_untrusted_context=u:r:blkid_untrusted:s0 --fsck_context=u:r:fsck:s0 --fsck_untrusted_context=u:r:fsck_untrusted:s0
   514 root         -2   0    0    0    0 S  0.0   0.0   0:03.04 [psimon]
   513 system       20   0 2.0G 3.6M 3.5M S  0.0   0.0   0:00.16 vndservicemanager /dev/vndbinder
   512 system       20   0 2.0G 5.9M 5.0M S  0.0   0.0   0:02.52 hwservicemanager
   511 system       20   0 2.0G 6.2M 4.9M S  0.0   0.0   0:32.36 servicemanager
   510 lmkd         -2   0 2.0G 3.5M 2.9M S  0.0   0.0   0:12.78 lmkd
   494 root         20   0 2.0G 5.8M 4.4M S  0.0   0.0   0:07.79 ueventd
   492 root         20   0 2.0G 5.2M 4.6M S  0.0   0.0   0:00.60 init subcontext u:r:vendor_init:s0 15
   490 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [usb_dr_workq]
   488 root          0 -20    0    0    0 I  0.0   0.0   0:02.02 [kworker/2:1H]
   487 root          0 -20    0    0    0 I  0.0   0.0   0:02.13 [kworker/3:1H]
   485 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   484 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   483 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   482 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   481 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kverityd]
   480 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   479 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
   478 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   477 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   476 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   475 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   474 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kverityd]
   473 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   472 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
   471 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   470 root          0 -20    0    0    0 I  0.0   0.0   0:00.19 [kworker/6:1H]
   465 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   464 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   463 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   462 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kverityd]
   461 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   460 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
   459 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   458 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   457 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   456 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   455 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kverityd]
   454 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   453 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
   450 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   449 root          0 -20    0    0    0 I  0.0   0.0   0:00.71 [kworker/4:1H]
   447 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   446 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   445 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   444 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kverityd]
   443 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   442 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
   441 root          0 -20    0    0    0 I  0.0   0.0   0:00.23 [kworker/7:2H]
   440 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   439 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
   438 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   437 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
   436 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   435 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
   434 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   433 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
   432 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   431 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
   430 root          0 -20    0    0    0 I  0.0   0.0   0:00.69 [kworker/5:1H]
   429 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   428 root         20   0    0    0    0 S  0.0   0.0   0:00.06 [jbd2/sdc18-8]
   415 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [vts_collect_wq]
   414 root         RT   0    0    0    0 S  0.0   0.0   0:02.51 [vtsthread0]
   413 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [boost_workq]
   412 root         RT   0    0    0    0 D  0.0   0.0   0:00.01 [wdtk-7]
   411 root         RT   0    0    0    0 D  0.0   0.0   0:00.00 [wdtk-6]
   410 root         RT   0    0    0    0 D  0.0   0.0   0:00.02 [wdtk-5]
   409 root         RT   0    0    0    0 D  0.0   0.0   0:00.02 [wdtk-4]
   408 root         RT   0    0    0    0 D  0.0   0.0   0:00.03 [wdtk-3]
   407 root         RT   0    0    0    0 D  0.0   0.0   0:00.03 [wdtk-2]
   406 root         RT   0    0    0    0 D  0.0   0.0   0:00.03 [wdtk-1]
   405 root         RT   0    0    0    0 D  0.0   0.0   0:00.03 [wdtk-0]
   404 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mt-wdk]
   403 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [silfp_wq]
   401 root         RT   0    0    0    0 S  0.0   0.0   0:00.13 [core_ctl_v1/7]
   400 root         RT   0    0    0    0 S  0.0   0.0   0:00.11 [core_ctl_v1/4]
   399 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [core_ctl_v1/0]
   398 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ksched_hint]
   397 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [sys_timer_wq]
   396 root         20   0    0    0    0 S  0.0   0.0   0:00.04 [apusys_vpu_rt2]
   395 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [apusys_vpu2]
   394 root         20   0    0    0    0 S  0.0   0.0   0:00.06 [apusys_vpu_rt1]
   393 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [apusys_vpu1]
   392 root         20   0    0    0    0 S  0.0   0.0   0:00.07 [apusys_vpu_rt0]
   391 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [apusys_vpu0]
   390 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [vpu_wq]
   389 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [apusys_mdla_rt1]
   388 root         20   0    0    0    0 S  0.0   0.0   0:00.01 [apusys_mdla1]
   387 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [apusys_mdla_rt0]
   386 root         20   0    0    0    0 S  0.0   0.0   0:00.01 [apusys_mdla0]
   385 root         20   0    0    0    0 D  0.0   0.0   0:00.00 [qos_ipi_recv]
   384 root         20   0    0    0    0 S  0.0   0.0   0:00.05 [cpuhp-ppm]
   383 root         20   0    0    0    0 S  0.0   0.0   0:00.11 [EEMG_CTRL_GPU_H]
   382 root         20   0    0    0    0 S  0.0   0.0   0:00.09 [EEMG_CTRL_GPU]
   381 root         20   0    0    0    0 S  0.0   0.0   0:00.13 [EEM_CTRL_CCI]
   380 root         20   0    0    0    0 S  0.0   0.0   0:00.12 [EEM_CTRL_B]
   379 root         20   0    0    0    0 S  0.0   0.0   0:00.15 [EEM_CTRL_BL]
   378 root         20   0    0    0    0 S  0.0   0.0   0:00.17 [EEM_CTRL_L]
   377 root         20   0    0    0    0 S  0.0   0.0   0:03.96 [vswapd0]
   376 root         20   0    0    0    0 S  0.0   0.0   0:00.07 [rsc_noti]
   374 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [sugov:4]
   373 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [sugov:0]
   372 root         20   0    0    0    0 D  0.0   0.0   0:24.96 [ipi_cpu_dvfs_rt]
   371 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mali_aeewp]
   370 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
   369 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [sf_pf_release_t]
   368 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [pf_release_thre]
   367 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   366 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [fingerprint_not]
   365 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [sf_pf_release_t]
   364 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [pf_release_thre]
   363 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   362 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   361 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [fingerprint_not]
   360 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [sf_pf_release_t]
   359 root         RT   0    0    0    0 S  0.0   0.0   0:08.62 [pf_release_thre]
   358 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [ddp_cmdq_trig]
   357 root         RT   0    0    0    0 S  0.0   0.0   0:01.90 [ddp_trig_d]
   356 root         RT   0    0    0    0 S  0.0   0.0   0:00.39 [ddp_trig]
   355 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [decouple_update]
   354 root         RT   0    0    0    0 S  0.0   0.0   0:02.19 [disp_echk]
   353 root         20   0    0    0    0 S  0.0   0.0   0:00.21 [enable_vblank]
   352 root         20   0    0    0    0 S  0.0   0.0   0:08.12 [mtk_drm_disp_id]
   351 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   350 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   349 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   348 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   346 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [fingerprint_not]
   344 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ipv6_addrconf]
   341 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [dump_ultra_pcm_]
   340 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [dump_ultra_pcm_]
   339 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [tfa98xx]
   338 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/41-typec-sw]
   334 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kworker/0:1H]
   333 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [typec_switch_ei]
   332 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [binder_delayed_]
   331 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [usb_extcon_work]
   330 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [dm_bufio_cache]
   329 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [fuelsummary_wq]
   328 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/134-battery]
   327 root         RT   0    0    0    0 S  0.0   0.0   0:00.01 [irq/28-stm32l01]
   326 root         20   0    0    0    0 D  0.0   0.0   0:09.76 [psl_thd]
   325 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mtk-vcodec-enc]
   324 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mtk-vcodec-dec]
   323 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   322 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   321 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   320 root         RT   0    0    0    0 S  0.0   0.0   0:00.20 [type_c_port0]
   319 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [pps_request_tas]
   318 root         RT   0    0    0    0 S  0.0   0.0   0:00.01 [tcpc_timer_type]
   315 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [pe_pattern]
   313 root         RT   0    0    0    0 S  0.0   0.0   0:27.24 [irq/46-5-0034]
   310 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/42-fan53870]
   309 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [uether_rx1]
   308 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [uether]
   307 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [spi7]
   306 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [spi6]
   305 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [spi5]
   304 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [spi4]
   303 root         20   0    0    0    0 S  0.0   0.0   0:00.27 [spi3]
   302 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [spi2]
   301 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [spi1]
   300 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [spi0]
   299 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ufs_clk_gating_]
   298 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [scsi_tmf_0]
   297 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [scsi_eh_0]
   296 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/24-10027000]
   295 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/189-1002700]
   294 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/23-10027000]
   293 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [mddp_rx]
   292 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mem_thrash_dete]
   291 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [dump_vffp_data]
   290 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [dump_recog_data]
   289 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [dump_bargein_re]
   288 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [dump_input_data]
   287 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [lt_wq]
   286 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [eara_thrm]
   285 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [gbe_notifier_wq]
   283 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mt_fstb]
   282 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [thrm_aware]
   281 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [fpsgo_notifier_]
   280 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [pobqos_ntf_wq]
   279 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mt_usrtch__work]
   278 root          0 -20    0    0    0 S  0.0   0.0   0:01.06 [krtatm]
   277 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bcct_chrlmt_wor]
   276 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [dram_vcore_wq]
   275 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cpu_core_wq]
   274 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cpu_freq_wq]
   273 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   272 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   271 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
   270 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [hang_detect1]
   269 root         RT   0    0    0    0 D  0.0   0.0   0:00.09 [hang_detect]
   268 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mtk_vibrator]
   267 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ccci_net_speed_]
   266 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ccci_ctrl]
   265 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ccci_sys]
   264 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ccci_ipc_8]
   263 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ccci_ipc_7]
   262 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ccci_ipc_6]
   261 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ccci_ipc_3]
   260 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ccci_udc]
   259 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ccci_rpc_k]
   258 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ccmni21_rx_q_wo]
   257 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ccmni20_rx_q_wo]
   256 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ccmni19_rx_q_wo]
   255 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ccmni18_rx_q_wo]
   254 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ccmni17_rx_q_wo]
   253 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ccmni16_rx_q_wo]
   252 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ccmni15_rx_q_wo]
   251 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ccmni14_rx_q_wo]
   250 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ccmni13_rx_q_wo]
   249 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ccmni12_rx_q_wo]
   248 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ccmni11_rx_q_wo]
   247 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ccmni10_rx_q_wo]
   246 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ccmni9_rx_q_wor]
   245 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ccmni8_rx_q_wor]
   244 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ccmni7_rx_q_wor]
   243 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ccmni6_rx_q_wor]
